0	1	2
unvari	0	0	1
unwav	0	0	1
upbeat	0	0	1
upheld	0	0	1
uphold	0	0	1
uplift	0	0	1
upliftingli	0	0	1
upright	0	0	1
uprightli	0	0	1
upsid	0	0	1
upstand	0	0	1
urg	0	0	1
us	0	0	1
usabl	0	0	1
useabl	0	0	1
usefulli	0	0	1
usual	0	0	1
utilitarian	0	0	1
utmost	0	0	1
uttermost	0	0	1
valiant	0	0	1
valiantli	0	0	1
valid	0	0	1
valor	0	0	1
valu	0	0	1
valuabl	0	0	1
vanquish	0	0	1
vener	0	0	1
veraci	0	0	1
verit	0	0	1
versatil	0	0	1
vibrant	0	0	1
vibrantli	0	0	1
vigil	0	0	1
vigor	0	0	1
vindic	0	0	1
virtu	0	0	1
virtuou	0	0	1
virtuous	0	0	1
visionari	0	0	1
vital	0	0	1
vivaci	0	0	1
vivid	0	0	1
vividli	0	0	1
vouch	0	0	1
vouchsaf	0	0	1
vow	0	0	1
vulner	0	0	1
wacki	0	0	1
want	0	0	1
warm	0	0	1
warmer	0	0	1
warmheart	0	0	1
warmli	0	0	1
watch	0	0	1
welcom	0	0	1
well	0	0	1
well-b	0	0	1
well-connect	0	0	1
well-form	0	0	1
well-inform	0	0	1
well-intent	0	0	1
well-known	0	0	1
well-mad	0	0	1
well-manag	0	0	1
well-mann	0	0	1
well-off	0	0	1
well-proport	0	0	1
well-receiv	0	0	1
well-regard	0	0	1
well-run	0	0	1
well-wish	0	0	1
wellb	0	0	1
whimsic	0	0	1
wholeheartedli	0	0	1
wholesom	0	0	1
wild	0	0	1
willfulli	0	0	1
willing	0	0	1
willowi	0	0	1
wink	0	0	1
winnabl	0	0	1
winner	0	0	1
wisdom	0	0	1
wise	0	0	1
wiser	0	0	1
wisest	0	0	1
wish	0	0	1
witti	0	0	1
wonder	0	0	1
wonderfulli	0	0	1
wondrou	0	0	1
woo	0	0	1
workabl	0	0	1
world-fam	0	0	1
worth	0	0	1
worth-whil	0	0	1
worthi	0	0	1
worthili	0	0	1
worthwhil	0	0	1
wow	0	0	1
wrap	0	0	1
wry	0	0	1
ye	0	0	1
yearn	0	0	1
yearningli	0	0	1
yep	0	0	1
zeal	0	0	1
zenith	0	0	1
zest	0	0	1
abas	1	0	0
abash	1	0	0
aberr	1	0	0
abhor	1	0	0
abhorr	1	0	0
abject	1	0	0
abjectli	1	0	0
abnorm	1	0	0
abomin	1	0	0
abras	1	0	0
abscond	1	0	0
absent-mind	1	0	0
absurd	1	0	0
absurdli	1	0	0
abus	1	0	0
abysm	1	0	0
abyss	1	0	0
accurs	1	0	0
accus	1	0	0
accusingli	1	0	0
acerb	1	0	0
ach	1	0	0
acrid	1	0	0
acridli	1	0	0
acrimoni	1	0	0
adam	1	0	0
adamantli	1	0	0
admonish	1	0	0
admonishingli	1	0	0
admonit	1	0	0
adulter	1	0	0
advers	1	0	0
afflict	1	0	0
affront	1	0	0
afraid	1	0	0
aggrav	1	0	0
aggress	1	0	0
aggressor	1	0	0
aggriev	1	0	0
aghast	1	0	0
agit	1	0	0
agon	1	0	0
agoni	1	0	0
agonizingli	1	0	0
aimless	1	0	0
ala	1	0	0
alarm	1	0	0
alarmingli	1	0	0
alien	1	0	0
alleg	1	0	0
aloof	1	0	0
also-ran	1	0	0
ambigu	1	0	0
ambival	1	0	0
amiss	1	0	0
amor	1	0	0
amorph	1	0	0
anarch	1	0	0
anarchi	1	0	0
anarchist	1	0	0
anger	1	0	0
angri	1	0	0
angrili	1	0	0
anguish	1	0	0
animos	1	0	0
annihil	1	0	0
annoi	1	0	0
annoy	1	0	0
annoyingli	1	0	0
antagon	1	0	0
antagonist	1	0	0
anti-	1	0	0
anti-American	1	0	0
anti-Isra	1	0	0
anti-Semit	1	0	0
anti-US	1	0	0
anti-occup	1	0	0
anti-prolifer	1	0	0
anti-soci	1	0	0
anti-whit	1	0	0
antipathi	1	0	0
antiqu	1	0	0
antithet	1	0	0
anxieti	1	0	0
anxiou	1	0	0
anxious	1	0	0
ap	1	0	0
apathet	1	0	0
apathi	1	0	0
apocalyps	1	0	0
apocalypt	1	0	0
apologist	1	0	0
appal	1	0	0
appallingli	1	0	0
apprehens	1	0	0
arbitrari	1	0	0
arcan	1	0	0
archaic	1	0	0
arduou	1	0	0
arduous	1	0	0
argu	1	0	0
argument	1	0	0
arrog	1	0	0
arrogantli	1	0	0
artifici	1	0	0
ascet	1	0	0
asham	1	0	0
asinin	1	0	0
asininin	1	0	0
askanc	1	0	0
aspers	1	0	0
assassin	1	0	0
asund	1	0	0
asymmetr	1	0	0
atroc	1	0	0
atroci	1	0	0
atrophi	1	0	0
audac	1	0	0
audaci	1	0	0
auster	1	0	0
autocrat	1	0	0
avalanch	1	0	0
avaric	1	0	0
avarici	1	0	0
aveng	1	0	0
averag	1	0	0
avers	1	0	0
awfulli	1	0	0
awkward	1	0	0
awkwardli	1	0	0
awri	1	0	0
ax	1	0	0
babbl	1	0	0
backbit	1	0	0
backward	1	0	0
backwardli	1	0	0
bad	1	0	0
badli	1	0	0
baffl	1	0	0
bafflement	1	0	0
bait	1	0	0
balk	1	0	0
banal	1	0	0
bane	1	0	0
banish	1	0	0
barbar	1	0	0
barbarian	1	0	0
barren	1	0	0
base	1	0	0
baseless	1	0	0
baser	1	0	0
bash	1	0	0
bastard	1	0	0
batti	1	0	0
battle-lin	1	0	0
battleground	1	0	0
beast	1	0	0
beastli	1	0	0
bedlam	1	0	0
bedlamit	1	0	0
befoul	1	0	0
beg	1	0	0
beggarli	1	0	0
beguil	1	0	0
belabor	1	0	0
beleagu	1	0	0
beli	1	0	0
belittl	1	0	0
bellicos	1	0	0
belliger	1	0	0
bemoan	1	0	0
bemus	1	0	0
berat	1	0	0
bereav	1	0	0
bereft	1	0	0
berserk	1	0	0
beseech	1	0	0
besmirch	1	0	0
bestial	1	0	0
betrai	1	0	0
betray	1	0	0
bewail	1	0	0
bewild	1	0	0
bewilder	1	0	0
bewilderingli	1	0	0
bia	1	0	0
bias	1	0	0
bicker	1	0	0
bitch	1	0	0
bitchi	1	0	0
bite	1	0	0
bitingli	1	0	0
bitter	1	0	0
bitterli	1	0	0
bizarr	1	0	0
blab	1	0	0
blabber	1	0	0
blabbermouth	1	0	0
blah	1	0	0
blame	1	0	0
blameworthi	1	0	0
bland	1	0	0
blandish	1	0	0
blandli	1	0	0
blasphem	1	0	0
blasphemi	1	0	0
blast	1	0	0
blatant	1	0	0
blatantli	1	0	0
blather	1	0	0
bleak	1	0	0
bleakli	1	0	0
blind	1	0	0
blindingli	1	0	0
blindsid	1	0	0
blister	1	0	0
bloat	1	0	0
blockhead	1	0	0
bloodsh	1	0	0
bloodthirsti	1	0	0
blue	1	0	0
blunder	1	0	0
blunt	1	0	0
bluntli	1	0	0
blurt	1	0	0
boggl	1	0	0
bogu	1	0	0
boil	1	0	0
boister	1	0	0
bombard	1	0	0
bombast	1	0	0
bondag	1	0	0
bonker	1	0	0
borderlin	1	0	0
bore	1	0	0
boredom	1	0	0
botch	1	0	0
bother	1	0	0
bothersom	1	0	0
bowdler	1	0	0
braggart	1	0	0
bragger	1	0	0
brainless	1	0	0
brainwash	1	0	0
brash	1	0	0
brashli	1	0	0
brat	1	0	0
bravado	1	0	0
brazen	1	0	0
brazenli	1	0	0
break-point	1	0	0
brimston	1	0	0
bristl	1	0	0
broken-heart	1	0	0
brood	1	0	0
brow	1	0	0
browbeat	1	0	0
brusqu	1	0	0
brutal	1	0	0
brutalis	1	0	0
brute	1	0	0
brutish	1	0	0
bulki	1	0	0
bulkier	1	0	0
bulli	1	0	0
bullyingli	1	0	0
bungl	1	0	0
bungler	1	0	0
burden	1	0	0
burdensom	1	0	0
burn	1	0	0
busybodi	1	0	0
butcheri	1	0	0
byzantin	1	0	0
cackl	1	0	0
cajol	1	0	0
calam	1	0	0
calamit	1	0	0
calib	1	0	0
callou	1	0	0
callow	1	0	0
calumni	1	0	0
cannib	1	0	0
cantanker	1	0	0
caprici	1	0	0
careless	1	0	0
caricatur	1	0	0
carnag	1	0	0
carp	1	0	0
cartoonish	1	0	0
castig	1	0	0
cataclysm	1	0	0
catastroph	1	0	0
caustic	1	0	0
cautionari	1	0	0
censur	1	0	0
chafe	1	0	0
chaff	1	0	0
chagrin	1	0	0
chao	1	0	0
chaotic	1	0	0
charisma	1	0	0
chasten	1	0	0
chastis	1	0	0
chatter	1	0	0
chatterbox	1	0	0
cheapen	1	0	0
cheat	1	0	0
cheater	1	0	0
cheerless	1	0	0
chide	1	0	0
childish	1	0	0
childishli	1	0	0
chit	1	0	0
clich	1	0	0
cloud	1	0	0
clumsi	1	0	0
coars	1	0	0
cocki	1	0	0
coerc	1	0	0
coercion	1	0	0
coerciv	1	0	0
coldli	1	0	0
collud	1	0	0
collus	1	0	0
commiser	1	0	0
common	1	0	0
commonli	1	0	0
commonplac	1	0	0
commot	1	0	0
complac	1	0	0
complain	1	0	0
complaint	1	0	0
complex	1	0	0
complexli	1	0	0
complicit	1	0	0
compuls	1	0	0
conced	1	0	0
conceit	1	0	0
concern	1	0	0
condemn	1	0	0
condescend	1	0	0
condescendingli	1	0	0
condescens	1	0	0
condol	1	0	0
confess	1	0	0
confront	1	0	0
confus	1	0	0
conspicu	1	0	0
conspir	1	0	0
conspiratori	1	0	0
constern	1	0	0
contempt	1	0	0
contemptu	1	0	0
contend	1	0	0
contenti	1	0	0
contort	1	0	0
contradict	1	0	0
contradictori	1	0	0
contrari	1	0	0
contraven	1	0	0
contriv	1	0	0
convent	1	0	0
convention	1	0	0
convolut	1	0	0
corni	1	0	0
corniest	1	0	0
corrupt	1	0	0
counterproduct	1	0	0
coupist	1	0	0
covet	1	0	0
coward	1	0	0
cowardli	1	0	0
crafti	1	0	0
cranki	1	0	0
crass	1	0	0
craven	1	0	0
cravenli	1	0	0
craze	1	0	0
crazi	1	0	0
crazili	1	0	0
credul	1	0	0
creepi	1	0	0
creepili	1	0	0
crestfallen	1	0	0
crimin	1	0	0
cring	1	0	0
crippl	1	0	0
crook	1	0	0
cross	1	0	0
crude	1	0	0
cruel	1	0	0
cruelli	1	0	0
cruelti	1	0	0
crummi	1	0	0
cry	1	0	0
cryptic	1	0	0
culpabl	1	0	0
cumbersom	1	0	0
cun	1	0	0
cunningli	1	0	0
cuplrit	1	0	0
curs	1	0	0
cuss	1	0	0
cutthroat	1	0	0
cynic	1	0	0
daft	1	0	0
daggi	1	0	0
damag	1	0	0
damn	1	0	0
damnabl	1	0	0
damnat	1	0	0
danger	1	0	0
dangl	1	0	0
darn	1	0	0
dastard	1	0	0
dastardli	1	0	0
date	1	0	0
daunt	1	0	0
dauntingli	1	0	0
dawdl	1	0	0
daze	1	0	0
deadbeat	1	0	0
deadlock	1	0	0
deadweight	1	0	0
dearth	1	0	0
debacl	1	0	0
debas	1	0	0
debat	1	0	0
debauch	1	0	0
debaucheri	1	0	0
decad	1	0	0
decai	1	0	0
deceit	1	0	0
deceitfulli	1	0	0
deceiv	1	0	0
decept	1	0	0
declaim	1	0	0
decrepit	1	0	0
decrepitud	1	0	0
decri	1	0	0
deepen	1	0	0
defam	1	0	0
defamatori	1	0	0
defect	1	0	0
defi	1	0	0
defianc	1	0	0
defiant	1	0	0
defiantli	1	0	0
defil	1	0	0
defraud	1	0	0
defunct	1	0	0
degener	1	0	0
degrad	1	0	0
degradingli	1	0	0
dehuman	1	0	0
deign	1	0	0
deject	1	0	0
dejectedli	1	0	0
deliri	1	0	0
delirium	1	0	0
delud	1	0	0
delus	1	0	0
delusion	1	0	0
delusori	1	0	0
demean	1	0	0
dement	1	0	0
demis	1	0	0
demon	1	0	0
demor	1	0	0
demoralizingli	1	0	0
deni	1	0	0
denial	1	0	0
denigr	1	0	0
denounc	1	0	0
dens	1	0	0
densest	1	0	0
denunci	1	0	0
deplor	1	0	0
deploringli	1	0	0
deprav	1	0	0
depravedli	1	0	0
deprec	1	0	0
depress	1	0	0
depressingli	1	0	0
depriv	1	0	0
derang	1	0	0
derid	1	0	0
deris	1	0	0
deriv	1	0	0
derogatori	1	0	0
desecr	1	0	0
desert	1	0	0
desicc	1	0	0
desol	1	0	0
despair	1	0	0
despairingli	1	0	0
desper	1	0	0
despic	1	0	0
despis	1	0	0
despit	1	0	0
despoil	1	0	0
despond	1	0	0
despot	1	0	0
destabilis	1	0	0
destitut	1	0	0
destroy	1	0	0
destruct	1	0	0
desultori	1	0	0
detest	1	0	0
detriment	1	0	0
devast	1	0	0
devastatingli	1	0	0
devil	1	0	0
devilish	1	0	0
devilishli	1	0	0
devilri	1	0	0
devious	1	0	0
devoid	1	0	0
diabol	1	0	0
diametr	1	0	0
diatrib	1	0	0
difficulti	1	0	0
diffid	1	0	0
digress	1	0	0
dilapid	1	0	0
dilly-d	1	0	0
dim	1	0	0
dim-wit	1	0	0
dime-a-dozen	1	0	0
dimli	1	0	0
dire	1	0	0
dirti	1	0	0
disabl	1	0	0
disaccord	1	0	0
disadvantag	1	0	0
disaffect	1	0	0
disaffirm	1	0	0
disagr	1	0	0
disagre	1	0	0
disallow	1	0	0
disappoint	1	0	0
disappointingli	1	0	0
disapprob	1	0	0
disapprov	1	0	0
disarrai	1	0	0
disast	1	0	0
disastr	1	0	0
disavow	1	0	0
disbelief	1	0	0
disbeliev	1	0	0
disclaim	1	0	0
discombobul	1	0	0
discomfit	1	0	0
discomfititur	1	0	0
disconcert	1	0	0
disconcertingli	1	0	0
disconsol	1	0	0
discont	1	0	0
discontentedli	1	0	0
discontinu	1	0	0
discord	1	0	0
discounten	1	0	0
discourag	1	0	0
discouragingli	1	0	0
discourt	1	0	0
discredit	1	0	0
discriminatori	1	0	0
disdain	1	0	0
disdainfulli	1	0	0
disfavor	1	0	0
disgrac	1	0	0
disgracefulli	1	0	0
disgruntl	1	0	0
disgust	1	0	0
disgustedli	1	0	0
disgustfulli	1	0	0
disgustingli	1	0	0
dishearten	1	0	0
dishearteningli	1	0	0
dishonest	1	0	0
dishonesti	1	0	0
dishonestli	1	0	0
dishonor	1	0	0
disillus	1	0	0
disinclin	1	0	0
disingenu	1	0	0
disinterest	1	0	0
dislik	1	0	0
disloy	1	0	0
disloyalti	1	0	0
dismai	1	0	0
dismal	1	0	0
dismayedli	1	0	0
dismayingli	1	0	0
dismiss	1	0	0
disobedi	1	0	0
disobei	1	0	0
disorgan	1	0	0
disorganis	1	0	0
disori	1	0	0
disown	1	0	0
disparag	1	0	0
disparagingli	1	0	0
dispirit	1	0	0
dispiritedli	1	0	0
displeas	1	0	0
displeasur	1	0	0
disproportion	1	0	0
disprov	1	0	0
disput	1	0	0
disquiet	1	0	0
disquietingli	1	0	0
disquietud	1	0	0
disregard	1	0	0
disreput	1	0	0
disrespect	1	0	0
disrespectabl	1	0	0
disrespectfulli	1	0	0
disrupt	1	0	0
dissatisfact	1	0	0
dissatisfactori	1	0	0
dissatisfi	1	0	0
dissembl	1	0	0
dissens	1	0	0
dissent	1	0	0
disservic	1	0	0
dissid	1	0	0
dissoci	1	0	0
dissolut	1	0	0
disson	1	0	0
dissonantli	1	0	0
dissuad	1	0	0
dissuas	1	0	0
distast	1	0	0
distastefulli	1	0	0
distort	1	0	0
distract	1	0	0
distraught	1	0	0
distraughtli	1	0	0
distress	1	0	0
distressingli	1	0	0
distrust	1	0	0
disturb	1	0	0
disturbed-let	1	0	0
disturbingli	1	0	0
disun	1	0	0
disvalu	1	0	0
divis	1	0	0
dizz	1	0	0
dizzi	1	0	0
dizzingli	1	0	0
dodder	1	0	0
dodgei	1	0	0
dog	1	0	0
doggedli	1	0	0
dogmat	1	0	0
doldrum	1	0	0
dole	1	0	0
doltish	1	0	0
domin	1	0	0
doom	1	0	0
doomsdai	1	0	0
double-d	1	0	0
doubt	1	0	0
doubtfulli	1	0	0
down	1	0	0
downbeat	1	0	0
downcast	1	0	0
downcastli	1	0	0
downer	1	0	0
downfal	1	0	0
downfallen	1	0	0
downheart	1	0	0
downheartedli	1	0	0
downli	1	0	0
downsid	1	0	0
drab	1	0	0
dracon	1	0	0
draconian	1	0	0
dragon	1	0	0
dragoon	1	0	0
drain	1	0	0
drama	1	0	0
drastic	1	0	0
dread	1	0	0
dreadfulli	1	0	0
dreari	1	0	0
drone	1	0	0
drunk	1	0	0
drunkard	1	0	0
drunken	1	0	0
dry	1	0	0
dubiou	1	0	0
dubious	1	0	0
dubit	1	0	0
dull	1	0	0
dullard	1	0	0
duller	1	0	0
dullest	1	0	0
dulli	1	0	0
dumb	1	0	0
dumber	1	0	0
dumbest	1	0	0
dumbfound	1	0	0
dummi	1	0	0
dunc	1	0	0
dungeon	1	0	0
dupe	1	0	0
duplicit	1	0	0
earsplit	1	0	0
eccentr	1	0	0
effigi	1	0	0
effronteri	1	0	0
ego	1	0	0
egocentr	1	0	0
egoist	1	0	0
egomania	1	0	0
egot	1	0	0
egotist	1	0	0
egregi	1	0	0
ejacul	1	0	0
election-rigg	1	0	0
elementari	1	0	0
emaci	1	0	0
emascul	1	0	0
embarrass	1	0	0
embarrassingli	1	0	0
embroil	1	0	0
empath	1	0	0
empathi	1	0	0
empti	1	0	0
empty-head	1	0	0
endang	1	0	0
enerv	1	0	0
enfeebl	1	0	0
enflam	1	0	0
enjoin	1	0	0
enmiti	1	0	0
enorm	1	0	0
enrag	1	0	0
enslav	1	0	0
entrap	1	0	0
envi	1	0	0
enviou	1	0	0
envious	1	0	0
equivoc	1	0	0
err	1	0	0
errat	1	0	0
erron	1	0	0
eschew	1	0	0
estrang	1	0	0
everydai	1	0	0
evil	1	0	0
evildo	1	0	0
evilli	1	0	0
eviscer	1	0	0
exacerb	1	0	0
exagger	1	0	0
exasper	1	0	0
exasperatingli	1	0	0
excess	1	0	0
exclaim	1	0	0
excori	1	0	0
excruci	1	0	0
excruciatingli	1	0	0
execr	1	0	0
exhort	1	0	0
exorbit	1	0	0
exorbitant	1	0	0
exorbitantli	1	0	0
expir	1	0	0
exploit	1	0	0
expung	1	0	0
extermin	1	0	0
extort	1	0	0
extravag	1	0	0
extravagantli	1	0	0
fabric	1	0	0
faceti	1	0	0
fail	1	0	0
faint	1	0	0
faintheart	1	0	0
faithless	1	0	0
fake	1	0	0
fallaci	1	0	0
fallout	1	0	0
fals	1	0	0
falsehood	1	0	0
falsifi	1	0	0
famin	1	0	0
famish	1	0	0
fanat	1	0	0
fanatic	1	0	0
far	1	0	0
far-fetch	1	0	0
farc	1	0	0
farcic	1	0	0
farcical-yet-provoc	1	0	0
farfetch	1	0	0
farthest	1	0	0
fascism	1	0	0
fascist	1	0	0
fastidi	1	0	0
fastuou	1	0	0
fatalist	1	0	0
fate	1	0	0
fatefulli	1	0	0
fathomless	1	0	0
fatuiti	1	0	0
fatuou	1	0	0
fatuous	1	0	0
fault	1	0	0
fawningli	1	0	0
fear	1	0	0
fearfulli	1	0	0
fearsom	1	0	0
feckless	1	0	0
feebl	1	0	0
feeblemind	1	0	0
fell	1	0	0
feroc	1	0	0
fetid	1	0	0
fiasco	1	0	0
fib	1	0	0
fibber	1	0	0
fickl	1	0	0
fiction	1	0	0
fictiti	1	0	0
fidget	1	0	0
fidgeti	1	0	0
fiend	1	0	0
fiendish	1	0	0
filth	1	0	0
filthi	1	0	0
finicki	1	0	0
fishi	1	0	0
flabbergast	1	0	0
flagrant	1	0	0
flagrantli	1	0	0
flak	1	0	0
flaki	1	0	0
flashi	1	0	0
flat	1	0	0
flat-out	1	0	0
flatli	1	0	0
flaunt	1	0	0
flaw	1	0	0
fleer	1	0	0
flighti	1	0	0
flimflam	1	0	0
flimsi	1	0	0
flimsili	1	0	0
flirt	1	0	0
flirti	1	0	0
float	1	0	0
floor	1	0	0
flounder	1	0	0
flout	1	0	0
fly-by-night	1	0	0
foe	1	0	0
fool	1	0	0
foolhardi	1	0	0
foolish	1	0	0
foolishli	1	0	0
forbid	1	0	0
forbidden	1	0	0
forebod	1	0	0
forebodingli	1	0	0
forget	1	0	0
forgetfulli	1	0	0
forlorn	1	0	0
forlornli	1	0	0
formless	1	0	0
formula	1	0	0
forsak	1	0	0
forsaken	1	0	0
forswear	1	0	0
foul	1	0	0
foulli	1	0	0
fractiou	1	0	0
fractious	1	0	0
fragil	1	0	0
frantic	1	0	0
franticli	1	0	0
fratern	1	0	0
fraudul	1	0	0
fraught	1	0	0
frazzl	1	0	0
freak	1	0	0
freaki	1	0	0
freakish	1	0	0
freakishli	1	0	0
frenet	1	0	0
frenzi	1	0	0
fret	1	0	0
friction	1	0	0
friggin	1	0	0
fright	1	0	0
frighten	1	0	0
frighteningli	1	0	0
frightfulli	1	0	0
frivol	1	0	0
frown	1	0	0
fruitless	1	0	0
fruitlessli	1	0	0
frustrat	1	0	0
frustratingli	1	0	0
fudg	1	0	0
fulmin	1	0	0
fume	1	0	0
furi	1	0	0
furiou	1	0	0
furious	1	0	0
furor	1	0	0
fuss	1	0	0
fussi	1	0	0
fusti	1	0	0
fustig	1	0	0
futil	1	0	0
gabbl	1	0	0
gaff	1	0	0
gaga	1	0	0
gaggl	1	0	0
gai	1	0	0
gainsai	1	0	0
gainsay	1	0	0
gall	1	0	0
gallingli	1	0	0
gape	1	0	0
garish	1	0	0
gasp	1	0	0
gauch	1	0	0
gaudi	1	0	0
gawk	1	0	0
gawki	1	0	0
geezer	1	0	0
genocid	1	0	0
get-rich	1	0	0
ghastli	1	0	0
gibber	1	0	0
gibberish	1	0	0
gibe	1	0	0
glare	1	0	0
glaringli	1	0	0
glib	1	0	0
glibli	1	0	0
glitzi	1	0	0
gloatingli	1	0	0
gloom	1	0	0
gloomi	1	0	0
gloss	1	0	0
glower	1	0	0
glum	1	0	0
goad	1	0	0
god-aw	1	0	0
goddam	1	0	0
goddamn	1	0	0
good-for-noth	1	0	0
goof	1	0	0
gori	1	0	0
gossip	1	0	0
grabbi	1	0	0
graceless	1	0	0
gracelessli	1	0	0
grad	1	0	0
grasp	1	0	0
gratuit	1	0	0
grave	1	0	0
greed	1	0	0
greedi	1	0	0
grief	1	0	0
griev	1	0	0
grievanc	1	0	0
grievou	1	0	0
grievous	1	0	0
grim	1	0	0
grimac	1	0	0
grimli	1	0	0
grind	1	0	0
gripe	1	0	0
grisli	1	0	0
grodi	1	0	0
gross	1	0	0
grossli	1	0	0
grotesqu	1	0	0
grouch	1	0	0
grouchi	1	0	0
groundless	1	0	0
grous	1	0	0
growl	1	0	0
grudg	1	0	0
grudgingli	1	0	0
gruesom	1	0	0
gruff	1	0	0
grumbl	1	0	0
grumpi	1	0	0
guil	1	0	0
guilt	1	0	0
guilti	1	0	0
guiltili	1	0	0
gullibl	1	0	0
gutless	1	0	0
hacknei	1	0	0
haggard	1	0	0
haggl	1	0	0
half-bak	1	0	0
half-wit	1	0	0
halfheart	1	0	0
halfheartedli	1	0	0
hallucin	1	0	0
hamper	1	0	0
hamstr	1	0	0
hamstrung	1	0	0
hand	1	0	0
hapless	1	0	0
harangu	1	0	0
harass	1	0	0
hard	1	0	0
hard-lin	1	0	0
hardbal	1	0	0
hardhead	1	0	0
hardheart	1	0	0
hardli	1	0	0
hardship	1	0	0
harm	1	0	0
harpi	1	0	0
harri	1	0	0
harridan	1	0	0
harrow	1	0	0
harsh	1	0	0
harsher	1	0	0
harshli	1	0	0
has-been	1	0	0
hassl	1	0	0
hast	1	0	0
hasti	1	0	0
hate	1	0	0
hatefulli	1	0	0
hater	1	0	0
hatr	1	0	0
haughti	1	0	0
haughtili	1	0	0
havoc	1	0	0
hawkish	1	0	0
hazi	1	0	0
headstrong	1	0	0
heartbreak	1	0	0
heartbreakingli	1	0	0
heartbroken	1	0	0
heartless	1	0	0
heartrend	1	0	0
heartsick	1	0	0
heathen	1	0	0
heavili	1	0	0
heavy	1	0	0
heavy-hand	1	0	0
heavy-heart	1	0	0
heavyheart	1	0	0
heck	1	0	0
heckl	1	0	0
hedg	1	0	0
hedonist	1	0	0
heedless	1	0	0
hegemoni	1	0	0
hegemonist	1	0	0
heinou	1	0	0
hell	1	0	0
hell-bent	1	0	0
hellion	1	0	0
helpless	1	0	0
helplessli	1	0	0
heresi	1	0	0
heret	1	0	0
hesit	1	0	0
hideou	1	0	0
hideous	1	0	0
high-strung	1	0	0
hinder	1	0	0
hindranc	1	0	0
ho-hum	1	0	0
hoard	1	0	0
hoax	1	0	0
hohum	1	0	0
hollow	1	0	0
home	1	0	0
homicid	1	0	0
hoodwink	1	0	0
hopeless	1	0	0
hopelessli	1	0	0
horrend	1	0	0
horribl	1	0	0
horrid	1	0	0
horrif	1	0	0
horrifi	1	0	0
horrifyingli	1	0	0
horror	1	0	0
hostil	1	0	0
hotb	1	0	0
hothead	1	0	0
hubri	1	0	0
huckster	1	0	0
humdrum	1	0	0
humili	1	0	0
hunger	1	0	0
hypocrisi	1	0	0
hypocrit	1	0	0
hysteria	1	0	0
ici	1	0	0
idioci	1	0	0
idiosyncrat	1	0	0
idiot	1	0	0
idl	1	0	0
ignobl	1	0	0
ignomini	1	0	0
ignor	1	0	0
ill	1	0	0
ill-advis	1	0	0
ill-conceiv	1	0	0
ill-fat	1	0	0
ill-favor	1	0	0
ill-mann	1	0	0
ill-natur	1	0	0
ill-sort	1	0	0
ill-star	1	0	0
ill-temp	1	0	0
ill-treat	1	0	0
ill-us	1	0	0
ill-usag	1	0	0
illeg	1	0	0
illiter	1	0	0
illog	1	0	0
illus	1	0	0
illusori	1	0	0
imaginari	1	0	0
imbal	1	0	0
imbalanc	1	0	0
imbecil	1	0	0
imbroglio	1	0	0
immateri	1	0	0
immatur	1	0	0
immin	1	0	0
immoder	1	0	0
immodest	1	0	0
immor	1	0	0
immov	1	0	0
impair	1	0	0
impati	1	0	0
impeach	1	0	0
imped	1	0	0
impedi	1	0	0
impend	1	0	0
impenit	1	0	0
imperfect	1	0	0
imperi	1	0	0
imperialist	1	0	0
imperil	1	0	0
impertin	1	0	0
impetu	1	0	0
impieti	1	0	0
imping	1	0	0
impiou	1	0	0
implac	1	0	0
implaus	1	0	0
implod	1	0	0
impolit	1	0	0
importun	1	0	0
impos	1	0	0
imposit	1	0	0
impot	1	0	0
impract	1	0	0
imprec	1	0	0
imprecis	1	0	0
improb	1	0	0
improp	1	0	0
improperli	1	0	0
improprieti	1	0	0
imprud	1	0	0
impud	1	0	0
impugn	1	0	0
impuls	1	0	0
impur	1	0	0
inaccur	1	0	0
inadequ	1	0	0
inan	1	0	0
inappropri	1	0	0
inapt	1	0	0
inaptitud	1	0	0
inarticul	1	0	0
inattent	1	0	0
incap	1	0	0
incauti	1	0	0
incendiari	1	0	0
incess	1	0	0
incessantli	1	0	0
incivil	1	0	0
incogniz	1	0	0
incoher	1	0	0
incommensur	1	0	0
incompat	1	0	0
incompet	1	0	0
incomplet	1	0	0
incomprehens	1	0	0
inconceiv	1	0	0
incongru	1	0	0
inconsequ	1	0	0
inconsequenti	1	0	0
inconsider	1	0	0
inconsist	1	0	0
inconsol	1	0	0
inconson	1	0	0
inconst	1	0	0
inconveni	1	0	0
incorrect	1	0	0
incorrectli	1	0	0
incorrig	1	0	0
incredul	1	0	0
inculc	1	0	0
indec	1	0	0
indecis	1	0	0
indecorum	1	0	0
indefens	1	0	0
indiffer	1	0	0
indign	1	0	0
indignantli	1	0	0
indiscreet	1	0	0
indiscreetli	1	0	0
indiscret	1	0	0
indiscrimin	1	0	0
indispos	1	0	0
indoctrin	1	0	0
indol	1	0	0
ineffect	1	0	0
ineffectu	1	0	0
inefficaci	1	0	0
ineleg	1	0	0
ineloqu	1	0	0
inept	1	0	0
ineptitud	1	0	0
ineptli	1	0	0
inequ	1	0	0
inequit	1	0	0
inescap	1	0	0
inessenti	1	0	0
inevit	1	0	0
inexcus	1	0	0
inexor	1	0	0
inexperienc	1	0	0
inexpert	1	0	0
inexpi	1	0	0
inexplain	1	0	0
inexplic	1	0	0
