0	1	2
écrouler	1	0	0
ruiner	1	0	0
ruine	1	0	0
effondrer	1	0	0
effondrement	1	0	0
avarice	1	0	0
avare	1	0	0
mesquine	1	0	0
venger	1	0	0
vengeance	1	0	0
revanche	1	0	0
haine	1	0	0
horreur	1	0	0
obsession	1	0	0
bizarre	1	0	0
bizarrerie	1	0	0
mauvaise odeur	1	0	0
mauvaise humeur	1	0	0
nul	1	0	0
maladroit	1	0	0
maladresse	1	0	0
bavard	1	0	0
bavarder	1	0	0
babillage	1	0	0
mal au dos	1	0	0
mal de tête	1	0	0
maux de tête	1	0	0
médire	1	0	0
médisez	1	0	0
médisance	1	0	0
rétrograde	1	0	0
réactionneire	1	0	0
tiers monde	1	0	0
mauvais	1	0	0
gravement	1	0	0
déflecter	1	0	0
dévier	1	0	0
déconcerté	1	0	0
perplexité	1	0	0
déroutant	1	0	0
appeau	1	0	0
banal	1	0	0
banaliser	1	0	0
fléau	1	0	0
bannir	1	0	0
bannissement	1	0	0
faillite	1	0	0
faire faillite	1	0	0
barbarie	1	0	0
stérile	1	0	0
sans fondement	1	0	0
sans réfléchir	1	0	0
irréfléchi	1	0	0
frapper	1	0	0
défoncer	1	0	0
timide	1	0	0
dénigrer	1	0	0
bâtard	1	0	0
battu	1	0	0
coup	1	0	0
coup de coeur	0	0	1
coup de foudre	1	0	0
toqué	1	0	0
dingue	1	0	0
bouffon	1	0	0
abruti	1	0	0
maboul	1	0	0
imbécile	1	0	0
crétin	1	0	0
têtu	1	0	0
chahut	1	0	0
chaos	1	0	0
bruit	1	0	0
bruyant	1	0	0
bousculer	1	0	0
bousculade	1	0	0
vacarme	1	0	0
souiller	1	0	0
corrompre	1	0	0
corrompu	1	0	0
embrouiller	1	0	0
polluer	1	0	0
pollution	1	0	0
salir	1	0	0
ternir	1	0	0
terne	1	0	0
mêler	1	0	0
mendier	1	0	0
mendiant	1	0	0
misérable	1	0	0
mendicité	1	0	0
stigmatiser	1	0	0
tardif	1	0	0
tardive	1	0	0
démentir	1	0	0
déprécier	1	0	0
déplorer	1	0	0
déplorant	1	0	0
perplexe	1	0	0
admonester	1	0	0
reprocher	1	0	0
blâmer	1	0	0
déposséder	1	0	0
deuil	1	0	0
privé	1	0	0
assaillir	1	0	0
bestial	1	0	0
avide de sang	1	0	0
trahir	1	0	0
trahison	1	0	0
trompeur	1	0	0
trompeuse	1	0	0
traître	1	0	0
trahi	1	0	0
lamenter	1	0	0
méfier	1	0	0
déconcerter	1	0	0
désorienter	1	0	0
déconcertant	1	0	0
préjugé	1	0	0
biaiser	1	0	0
biais	1	0	0
chamailler	1	0	0
truquage	1	0	0
truquer	1	0	0
bigoterie	1	0	0
mordre	1	0	0
mordant	1	0	0
argent facile	1	0	0
amèrement	1	0	0
amertume	1	0	0
jaser	1	0	0
chantage	1	0	0
blablabla	1	0	0
bla	1	0	0
blabla	1	0	0
peu enthousiaste	1	0	0
glacial	1	0	0
blasphème	1	0	0
foudroyé	1	0	0
foudre	1	0	0
foutre	1	0	0
rien à foutre	1	0	0
morne	1	0	0
trouble	1	0	0
troublant	1	0	0
paumé	1	0	0
pale	1	0	0
paleux	1	0	0
menacer	1	0	0
menace	1	0	0
pitoyable	1	0	0
tristesse	1	0	0
saigner	1	0	0
saignement	1	0	0
défaut	1	0	0
aveugle	1	0	0
aveuglant	1	0	0
obstruction	1	0	0
handicap	1	0	0
entrave	1	0	0
embarras	1	0	0
embarrasser	1	0	0
sanglant	1	0	0
faire sauter	1	0	0
confondre	1	0	0
brouiller	1	0	0
flou	1	0	0
lâcher	1	0	0
lache	1	0	0
vantard	1	0	0
frimer	1	0	0
frimeur	1	0	0
vanter	1	0	0
faux	1	0	0
ébullition	1	0	0
tapage	1	0	0
faire du tapage	1	0	0
bombe	1	0	0
bombarder	1	0	0
bombardement	1	0	0
kamikaze	1	0	0
terroriste	1	0	0
esclavage	1	0	0
esclave	1	0	0
cinglé	1	0	0
ennuyer	1	0	0
bousiller	1	0	0
sans savoir	1	0	0
saboter	1	0	0
gêne	1	0	0
dérangé	1	0	0
dérangement	1	0	0
déranger	1	0	0
expurger	1	0	0
censurer	1	0	0
boycotter	1	0	0
fanfaron	1	0	0
lavage de cerveau	1	0	0
impétueux	1	0	0
indifférent	1	0	0
extravageant	1	0	0
impétuosité	1	0	0
imprudent	1	0	0
imprudence	1	0	0
gamin	1	0	0
moche	1	0	0
bravade	1	0	0
effronté	1	0	0
violation	1	0	0
violer	1	0	0
briser	1	0	0
panne	1	0	0
rupture	1	0	0
corruption	1	0	0
souffrir	1	0	0
souffert	1	0	0
souffrance	1	0	0
fragile	1	0	0
cassé	1	0	0
coeur brisé	1	0	0
couvé	1	0	0
intimider	1	0	0
trauma	1	0	0
mutilé	1	0	0
mutilation	1	0	0
offense	1	0	0
choc	1	0	0
choquer	1	0	0
sous le choc	1	0	0
brutalité	1	0	0
brutalement	1	0	0
punaise	1	0	0
pute	1	0	0
putain	1	0	0
putin	1	0	0
merde	1	0	0
mince	1	0	0
encombrement	1	0	0
encombrer	1	0	0
encombrant	1	0	0
connerie	1	0	0
bêtise	1	0	0
fuck	1	0	0
nique	1	0	0
niquer	1	0	0
intimidation	1	0	0
clochard	1	0	0
heurter	1	0	0
cahoteux	1	0	0
abrupt	1	0	0
cochon	1	0	0
cochonne	1	0	0
fardeau	1	0	0
surcharge	1	0	0
pénible	1	0	0
brûler	1	0	0
brûlé	1	0	0
brûlant	1	0	0
brûlure	1	0	0
caqueter	1	0	0
calamité	1	0	0
calamiteux	1	0	0
diffamer	1	0	0
vendre la mèche	1	0	0
vend la mèche	1	0	0
vendu la mèche	1	0	0
calomnier	1	0	0
calomnie	1	0	0
calomnieux	1	0	0
cancer	1	0	0
cancéreux	1	0	0
cannibale	1	0	0
capricieux	1	0	0
capricieusement	1	0	0
caprice	1	0	0
négliger	1	0	0
négligence	1	0	0
carnage	1	0	0
massacre	1	0	0
tuerie	1	0	0
fustiger	1	0	0
castré	1	0	0
victime	1	0	0
cataclysme	1	0	0
cataclysmique	1	0	0
catastrophe	1	0	0
catastrophique	1	0	0
accident	1	0	0
holocauste	1	0	0
caustique	1	0	0
blâme	1	0	0
déception	1	0	0
chaotique	1	0	0
châtier	1	0	0
châtiment	1	0	0
caca	1	0	0
chier	1	0	0
faire chier	1	0	0
fais chier	1	0	0
chiottes	1	0	0
cher	1	0	0
augmenter le prix	1	0	0
arnaque	1	0	0
tricher	1	0	0
tricheur	1	0	0
réprimander	1	0	0
puéril	1	0	0
enfantin	1	0	0
étouffer	1	0	0
colérique	1	0	0
choléra	1	0	0
houleux	1	0	0
clameur	1	0	0
cri	1	0	0
crier	1	0	0
hurler	1	0	0
hurlement	1	0	0
nuageux	1	0	0
désemparer	1	0	0
comploter	1	0	0
complice	1	0	0
connivence	1	0	0
agitation	1	0	0
commotion	1	0	0
pas satisfait	1	0	0
plaindre	1	0	0
plaint	1	0	0
plainte	1	0	0
complexe	1	0	0
complexité	1	0	0
compliqué	1	0	0
complication	1	0	0
compulsion	1	0	0
vanité	1	0	0
vaniteux	1	0	0
préoccupation	1	0	0
coupable	1	0	0
condamner	1	0	0
condamnable	1	0	0
condamnation	1	0	0
conflit	1	0	0
confondu	1	0	0
confusion	1	0	0
confronter	1	0	0
affrontement	1	0	0
conflictuel	1	0	0
confus	1	0	0
congestion	1	0	0
contre	1	0	0
pas pratique	1	0	0
conspiration	1	0	0
conspirer	1	0	0
consternation	1	0	0
terreur	1	0	0
panique	1	0	0
contagieux	1	0	0
contaminer	1	0	0
contamination	1	0	0
méprisable	1	0	0
méprisant	1	0	0
contentieux	1	0	0
contorsionner	1	0	0
contorsion	1	0	0
contredire	1	0	0
contredit	1	0	0
contradiction	1	0	0
contrevenir	1	0	0
envahir	1	0	0
atteinte aux droits	1	0	0
pas vrai	1	0	0
corrompt	1	0	0
coûteux	1	0	0
contre productif	1	0	0
putschiste	1	0	0
cupide	1	0	0
vorace	1	0	0
lâche	1	0	0
fissuré	1	0	0
fissure	1	0	0
crampe	1	0	0
gêné	1	0	0
excentrique	1	0	0
atypique	1	0	0
pas normal	1	0	0
ridicule	1	0	0
merdique	1	0	0
écraser	1	0	0
folie	1	0	0
crédule	1	0	0
terrifiant	1	0	0
crime	1	0	0
criminel	1	0	0
paralyser	1	0	0
estropié	1	0	0
critique	1	0	0
critiquer	1	0	0
critiqué	1	0	0
copinage	1	0	0
escroc	1	0	0
cruel	1	0	0
cruellement	1	0	0
cruauté	1	0	0
effriter	1	0	0
ficher le camp	1	0	0
écrasé	1	0	0
écrasement	1	0	0
pleurer	1	0	0
lourd	1	0	0
chatte	1	0	0
maudire	1	0	0
malédiction	1	0	0
cynique	1	0	0
cynisme	1	0	0
pessimiste	1	0	0
pessimisme	1	0	0
chicane	1	0	0
moquer	1	0	0
moquerie	1	0	0
ironique	1	0	0
ironie	1	0	0
dommage	1	0	0
dégât	1	0	0
endommager	1	0	0
détestable	1	0	0
détester	1	0	0
accablant	1	0	0
damner	1	0	0
danger	1	0	0
dangereux	1	0	0
dangerosité	1	0	0
assombrir	1	0	0
obscurité	1	0	0
décourager	1	0	0
intimidant	1	0	0
très moyen	1	0	0
retarder	1	0	0
retard	1	0	0
vertige	1	0	0
vomir	1	0	0
vomi	1	0	0
envie de vomir	1	0	0
mal au coeur	1	0	0
mort	1	0	0
mauvais payeur	1	0	0
mortel	1	0	0
sourd	1	0	0
décès	1	0	0
débâcle	1	0	0
défaite	1	0	0
pas à la hauteur	1	0	0
pas si bon	1	0	0
dévalorisation	1	0	0
perdu sa valeur	1	0	0
perdre sa valeur	1	0	0
débile	1	0	0
impuissance	1	0	0
impuissant	1	0	0
faible	1	0	0
faiblesse	1	0	0
dette	1	0	0
décadence	1	0	0
décadent	1	0	0
pourri	1	0	0
duplicité	1	0	0
hypocrisie	1	0	0
hypocrite	1	0	0
délinquant	1	0	0
délinquance	1	0	0
incapable	1	0	0
diffamation	1	0	0
diffamations	1	0	0
diffamatoire	1	0	0
défectueux	1	0	0
provocant	1	0	0
provocateur	1	0	0
déficience	1	0	0
dysfonctionnement	1	0	0
carence	1	0	0
point faible	1	0	0
profanateur	1	0	0
déformer	1	0	0
déformé	1	0	0
fraude	1	0	0
défunt	1	0	0
dégénérer	1	0	0
dégénérescence	1	0	0
dégradation	1	0	0
dégrader	1	0	0
dégradant	1	0	0
lent	1	0	0
lambin	1	0	0
louche	1	0	0
chelou	1	0	0
relou	1	0	0
délirant	1	0	0
délire	1	0	0
illusion	1	0	0
inondation	1	0	0
délires	1	0	0
avilissant	1	0	0
démolir	1	0	0
démon	1	0	0
satan	1	0	0
diable	1	0	0
diabolique	1	0	0
satanique	1	0	0
démoniaque	1	0	0
diaboliser	1	0	0
démoraliser	1	0	0
démoralisant	1	0	0
dénégation	1	0	0
dénier	1	0	0
nier	1	0	0
dénoncer	1	0	0
salope	1	0	0
dénonciation	1	0	0
dénonciations	1	0	0
épuiser	1	0	0
déplorable	1	0	0
déplorablement	1	0	0
dépraver	1	0	0
dérailler	1	0	0
désapprouver	1	0	0
déprimé	1	0	0
déprimant	1	0	0
dépression	1	0	0
priver	1	0	0
dérision	1	0	0
dérisoire	1	0	0
moqueur	1	0	0
dénigrant	1	0	0
profaner	1	0	0
désolé	1	0	0
désolation	1	0	0
désespoir	1	0	0
désespéré	1	0	0
désespérément	1	0	0
ignoble	1	0	0
insignifiant	1	0	0
indigne	1	0	0
très mauvais	1	0	0
infection	1	0	0
tocard	1	0	0
salaud	1	0	0
malfaisant	1	0	0
sordide	1	0	0
nuisible	1	0	0
nuit	1	0	0
nuire	1	0	0
néfaste	1	0	0
malveillant	1	0	0
malintentionné	1	0	0
mal intentionné	1	0	0
malpropre	1	0	0
coquin	1	0	0
crapule	1	0	0
odieux	1	0	0
sans charme	1	0	0
fichu	1	0	0
enculé	1	0	0
enculer	1	0	0
odieusement	1	0	0
méprisé	1	0	0
spolier	1	0	0
spoliateur	1	0	0
découragé	1	0	0
déstabilisation	1	0	0
déstabiliser	1	0	0
dénué	1	0	0
dénuement	1	0	0
pauvreté	1	0	0
misère	1	0	0
pauvre	1	0	0
malheureux	1	0	0
paresseux	1	0	0
paresse	1	0	0
détruire	1	0	0
destructeur	1	0	0
destruction	1	0	0
destructif	1	0	0
détériorer	1	0	0
détérioré	1	0	0
détérioration	1	0	0
détestablement	1	0	0
détesté	1	0	0
déteste	1	0	0
porter atteinte	1	0	0
dévaster	1	0	0
dévasté	1	0	0
dévastateur	1	0	0
ravager	1	0	0
ravageux	1	0	0
dévastation	1	0	0
déviation	1	0	0
diablement	1	0	0
diablerie	1	0	0
malignité	1	0	0
maligne	1	0	0
malin	1	0	0
bluffeur	1	0	0
duper	1	0	0
bluffer	1	0	0
dépourvu	1	0	0
dictateur	1	0	0
dictatorial	1	0	0
mourir	1	0	0
intransigeant	1	0	0
meurt	1	0	0
problème	1	0	0
dilemme	1	0	0
gâcher	1	0	0
saleté	1	0	0
désaccord	1	0	0
désavantage	1	0	0
défavorisé	1	0	0
désavantageux	1	0	0
inconvénient	1	0	0
mécontenter	1	0	0
mécontent	1	0	0
désavouer	1	0	0
être en désaccord	1	0	0
désagréable	1	0	0
pas d'accord	1	0	0
refuser	1	0	0
déçu	1	0	0
décevant	1	0	0
décevoir	1	0	0
déçoit	1	0	0
désapprobation	1	0	0
désapprobateur	1	0	0
désarmer	1	0	0
désarroi	1	0	0
désastreux	1	0	0
désastreusement	1	0	0
désaveu	1	0	0
incrédulité	1	0	0
incrédule	1	0	0
ne croire pas	1	0	0
ne croire plus	1	0	0
inconfort	1	0	0
inconsolable	1	0	0
mécontentement	1	0	0
interrompu	1	0	0
discontinuité	1	0	0
discontinu	1	0	0
discorde	1	0	0
désordre	1	0	0
discordant	1	0	0
découragement	1	0	0
décourageant	1	0	0
discourtois	1	0	0
discréditer	1	0	0
discrimination	1	0	0
discriminatoire	1	0	0
dédaigné	1	0	0
dédaigneux	1	0	0
défaveur	1	0	0
honte	1	0	0
dégoût	1	0	0
dégoûté	1	0	0
dégoûtant	1	0	0
malhonnête	1	0	0
malhonnêteté	1	0	0
déshonorer	1	0	0
déshonorant	1	0	0
désillusion	1	0	0
manque de respect	1	0	0
désintégrer	1	0	0
désintégré	1	0	0
désintégration	1	0	0
désintéressement	1	0	0
désintéressé	1	0	0
ne aimer pas	1	0	0
aimer pas	1	0	0
n'aime pas	1	0	0
aime pas	1	0	0
ne pas aimer	1	0	0
déloyal	1	0	0
déloyauté	1	0	0
lamentablement	1	0	0
consternant	1	0	0
dédaigneusement	1	0	0
désobéissance	1	0	0
désobéissant	1	0	0
désobéir	1	0	0
désordonnée	1	0	0
désordonné	1	0	0
désorganisé	1	0	0
déboussolé	1	0	0
rebelle	1	0	0
renier	1	0	0
rejeter	1	0	0
déprimer	1	0	0
déplaire	1	0	0
disproportionné	1	0	0
réfuter	1	0	0
contestable	1	0	0
contesté	1	0	0
inquiétant	1	0	0
fuyant	1	0	0
suspect	1	0	0
soupçonneux	1	0	0
fausse	1	0	0
irrespectueux	1	0	0
irrespectueuse	1	0	0
perturber	1	0	0
perturbation	1	0	0
perturbateur	1	0	0
insatisfaction	1	0	0
insatisfaisant	1	0	0
dissension	1	0	0
émeute	1	0	0
division	1	0	0
divergence	1	0	0
divergeant	1	0	0
contester	1	0	0
contestation	1	0	0
dissident	1	0	0
bas de gamme	1	0	0
dissidence	1	0	0
fausser	1	0	0
distorsion	1	0	0
déforme	1	0	0
détresse	1	0	0
méfiant	1	0	0
perturbé	1	0	0
désunion	1	0	0
dévaleur	1	0	0
divergent	1	0	0
étourdi	1	0	0
branlant	1	0	0
obstiné	1	0	0
marasme	1	0	0
régression	1	0	0
paralysie	1	0	0
perte	1	0	0
condamné	1	0	0
dope	1	0	0
drogue	1	0	0
shit	1	0	0
doute	1	0	0
douteux	1	0	0
chute	1	0	0
rétrograder	1	0	0
ralentissement	1	0	0
draconique	1	0	0
crainte	1	0	0
affaissement	1	0	0
abandon	1	0	0
sécheresse	1	0	0
noyade	1	0	0
ivre	1	0	0
ivrogne	1	0	0
alcoolique	1	0	0
dubitatif	1	0	0
dubitable	1	0	0
sans valeur	1	0	0
lourdaud	1	0	0
lourdingue	1	0	0
gourde	1	0	0
dupe	1	0	0
poussière	1	0	0
poussiéreux	1	0	0
train de mourir	1	0	0
périr	1	0	0
assourdissant	1	0	0
effronterie	1	0	0
bassesse	1	0	0
hardi	1	0	0
hardiesse	1	0	0
impertinence	1	0	0
égocentrique	1	0	0
insociable	1	0	0
manie	1	0	0
égotisme	1	0	0
égoïste	1	0	0
égoïstement	1	0	0
émasculer	1	0	0
embarrassant	1	0	0
mêlée	1	0	0
mettre en danger	1	0	0
mis en danger	1	0	0
mise en danger	1	0	0
mettre en péril	1	0	0
met en péril	1	0	0
mise en péril	1	0	0
péril	1	0	0
ennemi	1	0	0
engloutir	1	0	0
exterminer	1	0	0
enrager	1	0	0
rage	1	0	0
asservir	1	0	0
tendre au piège	1	0	0
tendu un piège	1	0	0
piégeage	1	0	0
envieux	1	0	0
pas envie	1	0	0
épidémie	1	0	0
érosion	1	0	0
errant	1	0	0
erratique	1	0	0
erroné	1	0	0
erreur	1	0	0
éruption	1	0	0
fuite en avant	1	0	0
éluder	1	0	0
évasion	1	0	0
évasif	1	0	0
maux	1	0	0
exagérée	1	0	0
exagérer	1	0	0
exagération	1	0	0
exaspérer	1	0	0
exaspéré	1	0	0
exaspérant	1	0	0
exaspération	1	0	0
excessif	1	0	0
exclusion	1	0	0
exil	1	0	0
banir	1	0	0
banissement	1	0	0
expulser	1	0	0
expulsion	1	0	0
atrocement	1	0	0
excuser	1	0	0
excuse	1	0	0
prétexte	1	0	0
exécrer	1	0	0
épuisé	1	0	0
épuisement	1	0	0
échappement	1	0	0
échapper	1	0	0
exorbitant	1	0	0
exorbitance	1	0	0
expirer	1	0	0
expiré	1	0	0
exploser	1	0	0
exploiter	1	0	0
exploitation	1	0	0
explosif	1	0	0
exproprier	1	0	0
expropriation	1	0	0
extermination	1	0	0
éteindre	1	0	0
extorquer	1	0	0
retoquer	1	0	0
extorsion	1	0	0
extravagance	1	0	0
extravagant	1	0	0
extrémisme	1	0	0
extrémiste	1	0	0
fucking	1	0	0
échouer	1	0	0
échoue	1	0	0
erreurs	1	0	0
fausseté	1	0	0
mensonge	1	0	0
faussement	1	0	0
famine	1	0	0
affamé	1	0	0
fanatisme	1	0	0
farfelu	1	0	0
grotesque	1	0	0
incompatible	1	0	0
fascisme	1	0	0
fasciste	1	0	0
fatal	1	0	0
fataliste	1	0	0
fatidique	1	0	0
fatalement	1	0	0
fatigue	1	0	0
fatigué	1	0	0
imbécillité	1	0	0
stupide	1	0	0
faute	1	0	0
défauts	1	0	0
effroyable	1	0	0
férocement	1	0	0
féroce	1	0	0
férocité	1	0	0
fétide	1	0	0
fièvre	1	0	0
fébrile	1	0	0
fiasco	1	0	0
menteur	1	0	0
inconstant	1	0	0
fiction	1	0	0
agité	1	0	0
crasseux	1	0	0
impur	1	0	0
coup de poing	1	0	0
coup de pied	1	0	0
coup de feu	1	0	0
volage	1	0	0
dupé	1	0	0
bêtement	1	0	0
interdire	1	0	0
interdit	1	0	0
interdiction	1	0	0
abandonné	1	0	0
grossièreté	1	0	0
grincheux	1	0	0
sot	1	0	0
fracture	1	0	0
fragmenté	1	0	0
frénétique	1	0	0
turbulent	1	0	0
bouilli	1	0	0
frénétiquement	1	0	0
frauduleux	1	0	0
flipper	1	0	0
monstres	1	0	0
frénésie	1	0	0
effrayer	1	0	0
effroyablement	1	0	0
affreusement	1	0	0
vain	1	0	0
sans résultat	1	0	0
sans issue	1	0	0
frustrer	1	0	0
frustré	1	0	0
frustre	1	0	0
frustrant	1	0	0
frustration	1	0	0
frustrations	1	0	0
fugitif	1	0	0
fumée	1	0	0
froussard	1	0	0
poltron	1	0	0
drôlement	1	0	0
furieusement	1	0	0
scandale	1	0	0
scandaleux	1	0	0
fureur	1	0	0
futile	1	0	0
futilement	1	0	0
futilité	1	0	0
maigre	1	0	0
irritant	1	0	0
gangster	1	0	0
vandale	1	0	0
vandaliser	1	0	0
voyou	1	0	0
bandit	1	0	0
ordure	1	0	0
poubelle	1	0	0
déchet	1	0	0
génocide	1	0	0
ghetto	1	0	0
fantome	1	0	0
charabia	1	0	0
emmerdant	1	0	0
bavardage	1	0	0
papotage	1	0	0
beaucoup de bruit	1	0	0
inélégant	1	0	0
pas sur	1	0	0
cupidité	1	0	0
grief	1	0	0
griefs	1	0	0
sinistre	1	0	0
grimace	1	0	0
coliques	1	0	0
macabre	1	0	0
grossièrement	1	0	0
râleur	1	0	0
raler	1	0	0
grognement	1	0	0
rancune	1	0	0
rancoeur	1	0	0
malveillance	1	0	0
malice	1	0	0
contrecœur	1	0	0
contre cœur	1	0	0
horriblement	1	0	0
ruse	1	0	0
bluff	1	0	0
camouflage	1	0	0
camoufler	1	0	0
culpabilité	1	0	0
pirater	1	0	0
hacks	1	0	0
malchanceux	1	0	0
harceler	1	0	0
harcelé	1	0	0
harcèle	1	0	0
harcèlement	1	0	0
bémol	1	0	0
durcir	1	0	0
difficultés	1	0	0
durement	1	0	0
tracas	1	0	0
harcelés	1	0	0
souci	1	0	0
plein de problèmes	1	0	0
beaucoup de problèmes	1	0	0
plein de soucis	1	0	0
haineusement	1	0	0
haïsseur	1	0	0
ennemis	1	0	0
hait	1	0	0
haïssant	1	0	0
dégâts	1	0	0
guerre	1	0	0
brouillard	1	0	0
mauvais temps	1	0	0
beau temps	0	0	1
soleil	0	0	1
ensoleillé	0	0	1
brumeux	1	0	0
zut	1	0	0
chahuter	1	0	0
chahuté	1	0	0
enfer	1	0	0
trublion	1	0	0
morbide	1	0	0
choquant	1	0	0
hideux	1	0	0
hideusement	1	0	0
hideur	1	0	0
prix élevé	1	0	0
trop cher	1	0	0
obstacle	1	0	0
canular	1	0	0
rumeur	1	0	0
creux	1	0	0
hooligan	1	0	0
sans espoir	1	0	0
impossibilité	1	0	0
horrifiée	1	0	0
horrifier	1	0	0
otage	1	0	0
hostilités	1	0	0
humilier	1	0	0
humiliant	1	0	0
humiliation	1	0	0
bourdonnement	1	0	0
blessant	1	0	0
blesser	1	0	0
hystérie	1	0	0
hystérique	1	0	0
hystériquement	1	0	0
crise de nerfs	1	0	0
idiotie	1	0	0
ignorance	1	0	0
ignorant	1	0	0
ignorer	1	0	0
mal conçu	1	0	0
mal défini	1	0	0
mal fait	1	0	0
laid	1	0	0
mal formé	1	0	0
mal éduqué	1	0	0
méchant	1	0	0
mal classé	1	0	0
mauvais traitement	1	0	0
mauvais usage	1	0	0
mal employé	1	0	0
illégalement	1	0	0
illégitime	1	0	0
illicite	1	0	0
analphabète	1	0	0
illogique	1	0	0
illogiquement	1	0	0
mirage	1	0	0
illusoire	1	0	0
déséquilibre	1	0	0
imbroglio	1	0	0
immodéré	1	0	0
immodérément	1	0	0
immodeste	1	0	0
immoral	1	0	0
immoralement	1	0	0
imparfait	1	0	0
imperfection	1	0	0
imparfaitement	1	0	0
impérialiste	1	0	0
répression	1	0	0
impertinent	1	0	0
impétueusement	1	0	0
impiété	1	0	0
invraisemblable	1	0	0
impoli	1	0	0
impoliment	1	0	0
monotone	1	0	0
non souhaitable	1	0	0
insupportable	1	0	0
intrus	1	0	0
inconvenant	1	0	0
importun	1	0	0
importuner	1	0	0
imposer	1	0	0
imposition	1	0	0
impossiblement	1	0	0
appauvrir	1	0	0
imprécis	1	0	0
imprécision	1	0	0
emprisonner	1	0	0
encore pire	1	0	0
prison	1	0	0
emprisonnement	1	0	0
incorrect	1	0	0
inconvenance	1	0	0
impudence	1	0	0
impudent	1	0	0
impudeur	1	0	0
impudemment	1	0	0
impunité	1	0	0
impureté	1	0	0
incapacité	1	0	0
inexactitude	1	0	0
inexactement	1	0	0
inaction	1	0	0
inactif	1	0	0
insuffisance	1	0	0
insuffisant	1	0	0
insuffisamment	1	0	0
déconseillé	1	0	0
déconseiller	1	0	0
recommander pas	1	0	0
conseiller pas	1	0	0
inopportun	1	0	0
inepte	1	0	0
inapproprié	1	0	0
inappropriée	1	0	0
inapte	1	0	0
inaptitude	1	0	0
incendiaire	1	0	0
incivilité	1	0	0
inclément	1	0	0
incohérence	1	0	0
incohérent	1	0	0
incompétence	1	0	0
incompétent	1	0	0
incomplet	1	0	0
ne respecter pas	1	0	0
respecter pas	1	0	0
ne respecter	1	0	0
incompréhensible	1	0	0
incompréhension	1	0	0
incongru	1	0	0
inconsistance	1	0	0
incommode	1	0	0
inexact	1	0	0
incorrectement	1	0	0
indécence	1	0	0
indécent	1	0	0
indécemment	1	0	0
indécision	1	0	0
indécis	1	0	0
indifférence	1	0	0
indigné	1	0	0
décolèrer pas	1	0	0
indignation	1	0	0
indignité	1	0	0
indolent	1	0	0
inerte	1	0	0
mou	1	0	0
molle	1	0	0
inefficace	1	0	0
inefficacité	1	0	0
inélégance	1	0	0
maladroitement	1	0	0
inégalité	1	0	0
inéquitable	1	0	0
inégalités	1	0	0
inexpérience	1	0	0
manque d'expérience	1	0	0
inexpérimenté	1	0	0
infâme	1	0	0
infamie	1	0	0
infecté	1	0	0
infections	1	0	0
inférieur	1	0	0
infériorité	1	0	0
infernal	1	0	0
infester	1	0	0
infidèle	1	0	0
infidèles	1	0	0
pédophile	1	0	0
pédophilie	1	0	0
infliger	1	0	0
punir	1	0	0
punition	1	0	0
infraction	1	0	0
enfreindre	1	0	0
infractions	1	0	0
ingrat	1	0	0
ingratitude	1	0	0
refouler	1	0	0
inique	1	0	0
violence	1	0	0
blessure	1	0	0
injustice	1	0	0
injustices	1	0	0
insinuation	1	0	0
bras d'honneur	1	0	0
démesurément	1	0	0
follement	1	0	0
insatiable	1	0	0
pas sûr	1	0	0
insignifiance	1	0	0
mauvaise foi	1	0	0
manque de sincérité	1	0	0
insolence	1	0	0
insolent	1	0	0
insolemment	1	0	0
insulte	1	0	0
insouciance	1	0	0
instabilité	1	0	0
instable	1	0	0
instigateur	1	0	0
insupportablement	1	0	0
insulter	1	0	0
insultant	1	0	0
insurmontable	1	0	0
insurrection	1	0	0
interrompre	1	0	0
interruption	1	0	0
intolérable	1	0	0
intolérance	1	0	0
intraitable	1	0	0
intransigeance	1	0	0
intrusion	1	0	0
intrusif	1	0	0
inonder	1	0	0
inondé	1	0	0
sombrer	1	0	0
noyer	1	0	0
envahisseur	1	0	0
invalide	1	0	0
invalider	1	0	0
invalidité	1	0	0
envahissant	1	0	0
flatterie	1	0	0
injuste	1	0	0
injustement	1	0	0
contrarié	1	0	0
ironiquement	1	0	0
ironies	1	0	0
irrationnel	1	0	0
irrationalité	1	0	0
irréconciliable	1	0	0
irréparable	1	0	0
irréformable	1	0	0
irrégulier	1	0	0
irrégularité	1	0	0
irrémédiable	1	0	0
irritable	1	0	0
irrité	1	0	0
irriter	1	0	0
irritation	1	0	0
isoler	1	0	0
isolé	1	0	0
isolement	1	0	0
blasé	1	0	0
jaloux	1	0	0
jalousement	1	0	0
jealousness	1	0	0
jalousie	1	0	0
raillerie	1	0	0
satire	1	0	0
burlesque	1	0	0
esquive	1	0	0
sarcasme	1	0	0
goguenard	1	0	0
compromettre	1	0	0
compromis	1	0	0
secousse	1	0	0
saccade	1	0	0
arracher	1	0	0
gigue	1	0	0
frousse	1	0	0
effroi	1	0	0
phobie	1	0	0
nerveux	1	0	0
sans emploi	1	0	0
chômage	1	0	0
chomeur	1	0	0
secouer	1	0	0
meurtre	1	0	0
fripon	1	0	0
couteau	1	0	0
fripouille	1	0	0
marre	1	0	0
mis à pied	1	0	0
mise à pied	1	0	0
mise en demeure	1	0	0
canard boiteux	1	0	0
lamentation	1	0	0
lamentable	1	0	0
faiblir	1	0	0
langueur	1	0	0
défaillance	1	0	0
